Estacion;FECHA (YYMMDD);HORA (HHMM);MP10;MP2_5;CO;NO;NO2;O3;Humedad;Temperatura;Viento_v;;;;
Santiago;140822;0;61,8333;37,6251;0,361257;29,4212;15,7628;6,35979;85,8333;7,55833;0,271479;;;;
Santiago;140823;0;27,2083;15,7917;0,170708;6,82577;13,5731;5,60396;81,6667;7,76665;0,6126;;;;
Santiago;140824;0;17,25;6,37501;0,259439;14,1327;11,239;14,0335;84,6666;3,63333;3,19462;;;;
Santiago;140825;0;60,2083;24,5833;2,00084;84,0061;28,571;7,22986;88,6666;2,96667;0,267094;;;;
Santiago;140826;0;66,8333;23,9583;0,585754;69,8008;27,7682;10,2012;70,1666;5,25832;0,595019;;;;
Santiago;140827;0;58,4375;32,0834;0,282673;30,8561;24,5798;7,75605;89,3333;6,81666;1,22892;;;;
Santiago;140828;0;83,4791;42,5001;0,697331;78,2683;30,2677;4,07847;85,3333;5,95833;0,348403;;;;
Santiago;140829;0;66,9791;32,2084;0,27474;;;8,2661;83,5;8,69165;0,492951;;;;
Santiago;140830;0;33,8541;14;;13,9216;12,1167;10,3166;77,8333;7,96666;1,88732;;;;
Santiago;140831;0;58,9791;30,4583;0,702193;47,8442;15,9174;3,88922;77,4166;11,0667;0,261794;;;;
Santiago;140901;0;27,2917;15,7083;0,214176;24,2279;16,953;2,60604;84,3333;9,76665;0,325804;;;;
Santiago;140902;0;40,4583;16,7917;0,725258;27,951;16,8655;2,10754;87,25;9,53333;0,478448;;;;
Santiago;140903;0;44,4166;18,0833;0,621102;44,772;20,5917;2,47789;82,5833;9,41666;0,453273;;;;
Santiago;140904;0;52;20,5417;0,527765;53,0255;12,5836;7,66319;88,1666;7,175;0,208234;;;;
Santiago;140905;0;16,9167;5,20834;0,118379;3,37455;12,6797;11,2904;85,25;9,74998;1,08065;;;;
Santiago;140906;0;82,9583;31,2083;0,621828;46,9565;21,0006;6,53362;82,6666;6,625;0,645725;;;;
Santiago;140907;0;113,087;52,0001;1,27363;79,601;23,3263;13,9669;77,25;9,02498;0,208016;;;;
Santiago;140908;0;58,7291;19,375;0,459702;41,0429;13,0643;8,25513;68,1666;11,5167;0,538957;;;;
Santiago;140909;0;36,6041;7,08334;0,131361;5,56861;4,49325;13,0037;90,75;8,30832;0,50117;;;;
Santiago;140910;0;60,6458;16,375;0,259563;22,9391;15,4635;11,1767;69,1666;5,40833;0,830511;;;;
Santiago;140911;0;74,1041;28;0,416165;54,6775;20,1268;15,2546;78,3333;5,49165;0,195523;;;;
Santiago;140912;0;73,75;36,5417;0,252063;22,839;11,2394;15,538;81;6,30833;0,185794;;;;
Santiago;140913;0;30,8958;19,2917;0,137362;3,49222;11,5324;7,67698;80,6666;8,43332;0,971123;;;;
Santiago;140914;0;33,0625;14,9583;0,260007;14,2543;9,41472;14,0058;90,6666;7,95;0,535079;;;;
Santiago;140915;0;75,125;23,7917;0,597302;57,7484;21,8518;14,316;78,9166;9,40833;0,387478;;;;
Santiago;140916;0;58,5208;26,8333;0,293094;24,8118;13,8509;7,25234;71,6666;12,2083;0,16428;;;;
Santiago;140917;0;27,9583;22,4583;0,13506;3,08842;9,74692;6,7887;92;9,00832;1,2052;;;;
Santiago;140918;0;33,9583;26,2917;0,135941;3,01811;4,48749;15,6165;84,1667;9,64998;0,908224;;;;
Santiago;140919;0;68,6875;45,0417;0,517229;19,6209;8,94472;15,4803;85,8333;7,53333;0,465076;;;;
Santiago;140920;0;58,0416;34,2084;0,499527;27,6657;11,7403;17,0903;85,9166;9,57498;0,13203;;;;
Santiago;140921;0;35,8333;17,5833;0,383706;25,2806;6,27431;11,2993;84,1666;11,9667;0,568496;;;;
Santiago;140922;0;22,6667;7,62501;0,105277;2,93951;9,30324;6,54342;88,9166;9,10832;0,871762;;;;
Santiago;140923;0;47,25;18,875;0,143912;13,3223;14,7106;5,64207;79,3333;6,83333;0,453243;;;;
Santiago;140924;0;63,7708;28,125;0,344281;35,0276;20,621;3,5293;78,75;7,425;0,558674;;;;
Santiago;140925;0;38,1041;11,9583;0,155852;11,4499;9,42462;11,4812;79,75;7,64999;0,304569;;;;
Santiago;140926;0;57,2916;19;0,265466;24,8137;16,3676;9,00264;84,75;7,79166;0,53345;;;;
Santiago;140927;0;75,7083;20,5417;0,24646;13,8265;18,7652;6,20207;68,0833;11,3167;1,54224;;;;
Santiago;140928;0;47,0625;23,875;0,431944;28,3841;10,675;15,365;76,25;11,2;0,127502;;;;
Santiago;140929;0;28,7292;8,81819;0,109868;6,51838;7,70455;6,75262;84;11,9333;1,19359;;;;
Santiago;140930;0;61,8958;22,375;0,229045;17,8859;14,8357;12,8782;86,5;11,8583;0,454955;;;;
Santiago;141001;0;80,8958;25,375;0,465612;46,2779;18,6203;16,6814;66,25;12,6083;0,203792;;;;
Santiago;141002;0;50,4166;23,2083;0,189395;15,0274;12,4184;14,0267;91,3333;8,58331;1,08569;;;;
Santiago;141003;0;41,9375;19,2083;0,119019;4,30684;8,15219;9,84485;91,4166;8,59166;0,998524;;;;
Santiago;141004;0;31,0833;9,41667;0,111554;2,41393;4,21541;17,9014;82,4166;9,02499;2,14354;;;;
Santiago;141005;0;41,7708;14,625;0,188984;8,36771;8,30548;18,2994;78,25;10,3833;1,62275;;;;
Santiago;141006;0;61,2045;22,125;0,300273;26,1131;14,8326;19,7646;76,6666;11,725;0,156153;;;;
Santiago;141007;0;57,7083;20,5;0,186919;15,7975;10,413;14,8229;67;11,625;0,662228;;;;
Santiago;141008;0;42,0833;20,1305;0,114645;4,67643;6,09546;8,94638;86,3333;11,2333;0,221955;;;;
Santiago;141009;0;42,6875;11,1304;0,102005;1,12486;4,54219;17,1185;88,1666;9,16666;1,31082;;;;
Santiago;141010;0;57,875;16,5;0,164393;11,0365;12,1024;17,4634;54,1667;7,55;0,629385;;;;
Santiago;141011;0;61,6666;20,9583;0,26797;16,7545;13,8213;22,5548;63;7,925;0,294115;;;;
Santiago;141012;0;56,1875;17,5833;0,227381;11,6218;12,4303;22,4344;52,25;11,2;0,576055;;;;
Santiago;141013;0;;13,7;0,180616;14,6095;17,2404;20,7526;44,8333;14,8917;0,738242;;;;
Santiago;141014;0;74,5416;1,125;0,304098;33,5196;20,5829;19,87;60;13,55;0,271215;;;;
Santiago;141015;0;64,2708;1,54167;0,168226;9,70557;12,6949;15,6929;43,5833;14,5;0,924196;;;;
Santiago;141016;0;63,3333;1,5;0,140396;10,3474;15,237;14,5362;67,5833;10,2083;0,440236;;;;
Santiago;141017;0;53,3125;5,95652;0,134076;6,95964;7,51282;14,6911;65,8333;13,1667;0,0318177;;;;
Santiago;141018;0;57,7083;16,7391;;17,3009;20,2225;6,81967;59,75;10,3583;1,80822;;;;
Santiago;141019;0;54,4791;26;0,429002;;13,6586;21,4458;71,25;10,1083;0,162726;;;;
Santiago;141020;0;53,7916;18,0417;0,146031;13,3659;17,2603;20,1635;63,1667;13,1833;0,34108;;;;
Santiago;141021;0;68,3958;19,4583;0,255037;24,3702;16,9604;19,6418;57,9167;15,05;0,213135;;;;
Santiago;141022;0;62,5625;21,9167;0,190664;17,5568;11,1259;18,7598;78;13,2;0,804147;;;;
Santiago;141023;0;64,7291;21,1667;0,206455;13,1818;11,0788;19,4832;70,75;18,275;0,181806;;;;
Santiago;141024;0;68,8541;19,2917;0,136128;9,71431;12,1734;22,8053;59,75;16,775;0,102471;;;;
Santiago;141025;0;70,3958;21,9167;0,242801;14,43;15,0256;28,8874;51,25;18,4333;0,156131;;;;
Santiago;141026;0;40,8125;17,1667;0,0999998;;2,73932;24,5503;56,5;15,95;0,736094;;;;
Santiago;141027;0;33,0416;14,25;0,100903;1,34539;3,83591;22,6128;78,0833;12,975;1,36393;;;;
Santiago;141028;0;38,0833;13,4583;0,100316;1,54309;4,09255;19,1161;78;12,9917;0,967757;;;;
Santiago;141029;0;30,4167;10,625;0,0999998;1,04653;1,86542;20,9056;77,5;11,7;1,60578;;;;
Santiago;141030;0;46,0625;12,9167;0,11669;4,43217;6,34889;18,8246;71,6666;11,3417;0,936111;;;;
Santiago;141031;0;42,1041;12,25;0,100739;4,7872;6,23318;20,9807;49,3333;13,2333;1,31172;;;;
Santiago;141101;0;35,0208;11,9583;0,101372;2,61273;4,36692;19,3974;61;11,4917;0,248229;;;;
Santiago;141102;0;29,1667;7,29167;0,0999998;;2,53947;20,8083;52,25;10,9333;0,698123;;;;
Santiago;141103;0;41,75;12,1667;0,102908;6,8128;7,77305;15,8821;60;8,16666;0,607762;;;;
Santiago;141104;0;57,4166;17,7083;0,162078;14,2684;11,2841;22,6893;48,4167;11;0,0701572;;;;
Santiago;141105;0;52,6041;13,75;0,113521;7,31329;9,00569;18,6319;39,3333;10,6417;0,16851;;;;
Santiago;141106;0;50,2916;14,0417;0,124768;6,81679;7,9002;18,6331;62,6667;10,0167;1,22385;;;;
Santiago;141107;0;57,3125;16,0417;0,144336;7,24867;9,76993;22,4187;63,4167;12,6417;0,754041;;;;
Santiago;141108;0;67,0208;24,625;0,150571;6,92809;8,71805;27,2174;54,1667;14,5917;0,0906924;;;;
Santiago;141109;0;52,4375;19,8333;0,128727;;8,27043;25,9353;57,25;16,2417;0,20946;;;;
Santiago;141110;0;52,3043;17,4167;0,118965;5,85178;5,45671;19,2955;63,5833;12,0833;1,21922;;;;
Santiago;141111;0;51,2916;20,8333;0,104579;5,24648;8,93283;18,8126;70,5;13,3833;0,707875;;;;
Santiago;141112;0;56,6041;18,125;0,113454;6,7057;8,76224;21,8252;55,5;15,6333;0,93021;;;;
Santiago;141113;0;70,0833;21,5833;0,117294;6,99877;11,0752;23,9576;49,25;15,375;0,447823;;;;
Santiago;141114;0;80,4791;26,8333;0,18094;13,1403;12,0859;25,0865;46,9167;16,0417;0,0613261;;;;
Santiago;141115;0;73,5833;25,2083;0,114242;3,82096;6,88983;26,3476;67,3333;14,5833;0,45409;;;;
Santiago;141116;0;56,375;43,2916;0,121744;3,20684;7,31997;30,7281;63,75;16,375;0,356418;;;;
Santiago;141117;0;55,7708;32;0,118641;7,11903;5,29453;24,0972;50,4167;17,3583;0,880206;;;;
Santiago;141118;0;40,5625;16,8333;0,100211;1,62703;2,56095;16,4982;71,3333;14,5667;0,739208;;;;
Santiago;141119;0;39,5208;15,625;0,102668;2,20012;3,08167;21,2644;75,75;12,1833;1,07381;;;;
Santiago;141120;0;44,3958;15,2;0,109508;5,69003;4,5353;20,5418;68,4166;12,0417;0,677105;;;;
Santiago;141121;0;49,9375;;0,108747;6,57084;7,71042;21,2155;57,75;12,125;0,673409;;;;
Santiago;141122;0;54,8541;40;0,141057;8,67603;9,49673;26,5634;60,6667;13,6083;0,153045;;;;
Santiago;141123;0;31,4583;12,6522;0,0999998;;2,30555;22,3396;55,3333;13,8917;1,57905;;;;
Santiago;141124;0;38,375;15,8636;0,113916;5,51773;8,1563;11,803;73,1666;11,8417;1,16321;;;;
Santiago;141125;0;48,8541;38,913;0,112282;6,42946;5,72782;18,7491;56,4167;13,7167;0,635131;;;;
Santiago;141126;0;54,875;18,2083;0,12373;9,76166;10,1724;24,3507;48,8333;11,2833;0,293769;;;;
Santiago;141127;0;65,9583;21,2083;0,129223;4,60917;7,11004;22,7694;48,4167;17,3917;0,761731;;;;
Santiago;141128;0;53,6875;17,7917;0,123079;4,6153;6,43866;16,7975;72,5;13,7583;0,415005;;;;
Santiago;141129;0;30,1458;11,875;0,137964;2,99032;6,49573;7,49961;59,5;14,1917;1,29827;;;;
Santiago;141130;0;18,3958;14,2917;0,101224;;5,05412;19,9666;89;9,33331;0,805145;;;;
Santiago;141201;0;40,5869;17,2083;0,142067;10,4786;10,5933;22,8132;70,8333;11,375;0,231992;;;;
Santiago;141202;0;56,1041;22,0833;0,216773;21,3249;13,8376;25,3239;62,8333;15,15;0,104489;;;;
Santiago;141203;0;57,3541;23,1667;0,157552;11,4637;9,931;32,7732;64;16,225;0,551612;;;;
Santiago;141204;0;70,8333;21;0,144804;7,66107;9,26408;23,3495;49,9167;18,8417;0,102171;;;;
Santiago;141205;0;43,2916;22,0417;0,0999998;1,44505;3,22576;18,9484;81,1666;11,6917;1,32061;;;;
Santiago;141206;0;26,5869;10,2917;0,10238;;4,52046;19,3119;84,75;11,3667;1,73823;;;;
Santiago;141207;0;41,6458;15,75;0,18557;8,35359;7,87387;24,9192;65,4166;14,3667;0,171971;;;;
Santiago;141208;0;40,25;12,9167;0,113409;;6,25999;25,4021;60,75;17,3083;0,316162;;;;
Santiago;141209;0;44,8125;16,125;0,11696;4,73057;4,86009;20,8565;75,5833;14,5167;1,40529;;;;
Santiago;141210;0;43,375;15,9167;0,105405;2,89318;3,20769;18,6118;80,9166;12,9167;2,06832;;;;
Santiago;141211;0;47,7291;18,25;0,114422;4,58319;5,91217;22,0625;77,3333;14,0083;1,1507;;;;
Santiago;141212;0;48,5208;17,0833;0,148891;5,67254;8,22185;19,0148;70;16,3583;0,259915;;;;
Santiago;141213;0;48,7916;14,5417;0,116237;4,63493;8,53503;21,3192;39,1667;15,7333;0,234188;;;;
Santiago;141214;0;40,1041;13,9167;0,0999998;;2,9444;20,0688;38,4167;14,9667;0,466208;;;;
Santiago;141215;0;38,7916;11,3333;0,0999998;1,96585;2,65861;17,8641;76,25;10,8667;1,36343;;;;
Santiago;141216;0;42,2291;11,1667;0,102674;3,53303;3,99671;21,019;72,25;11,3167;0,961799;;;;
Santiago;141217;0;46,0416;15,4583;0,123261;8,56909;5,96457;24,1529;69,0833;14,15;0,895006;;;;
Santiago;141218;0;56,8541;18,9167;0,134788;8,94713;7,83335;24,7512;53;16,1583;0,168463;;;;
Santiago;141219;0;51,3958;16,8261;0,114491;4,5059;4,32353;16,4076;51,9167;15,8583;0,798629;;;;
Santiago;141220;0;23,1739;10,5417;0,100739;1,55414;2,68636;6,38735;81,0833;10,6083;1,10933;;;;
Santiago;141221;0;18,7895;9,25002;0,0999998;;2,54837;14,7945;89,6666;10,2667;0,921937;;;;
Santiago;141222;0;36,5217;14,9167;0,114644;9,20988;9,58739;18,8193;65,1666;10,95;0,0657049;;;;
Santiago;141223;0;52;18,0833;0,196492;20,8807;12,4693;27,9146;42,1667;14,25;0,359094;;;;
Santiago;141224;0;57;27,4583;0,156381;10,4165;13,454;24,3482;33,3333;18,4083;1,25204;;;;
Santiago;141225;0;43,4791;21,9167;0,257567;;;25,6433;49,1667;17,25;0,519259;;;;
Santiago;141226;0;44,4545;22,3333;0,112376;5,81315;5,95455;23,6261;52,8333;16,8417;0,685156;;;;
Santiago;141227;0;46,1458;17,875;0,119293;4,96264;5,29095;21,7908;48,1667;17,4167;0,617234;;;;
Santiago;141228;0;35,8541;16,5;0,114527;;5,07916;24,6446;68,4166;16,375;0,902102;;;;
Santiago;141229;0;49,2708;19,0417;0,102639;4,39049;3,67262;16,2157;52,5833;17,8833;0,896895;;;;
Santiago;141230;0;52,5625;28,2083;0,149756;8,09673;5,53897;15,5922;79,1666;14,475;0,972218;;;;
Santiago;141231;0;38,7826;19,4167;0,0999998;;5,41534;16,9231;57,25;16,375;0,532936;;;;
Santiago;150101;0;30,7708;13,4167;0,0999998;;;21,9724;69,3333;15,45;1,6056;;;;
Santiago;150102;0;38,9375;15,875;;;7,35764;28,4093;47,8333;17,1167;0,23657;;;;
Santiago;150103;0;55,125;21,0435;;;9,65855;29,4878;34,5;17,7167;0,303045;;;;
Santiago;150104;0;54,9166;23,6522;0,128662;3,37498;6,01093;31,5443;56;18,775;0,760978;;;;
Santiago;150105;0;54,3125;19,9167;0,110054;3,10267;4,69392;24,0791;57,4167;18,7167;0,814348;;;;
Santiago;150106;0;56,6875;25,75;0,130541;5,82071;6,20179;23,5784;71,5;15,1417;1,04808;;;;
Santiago;150107;0;50,5416;24,5;0,1121;3,111;5,02231;23,3432;80,25;13,8667;2,08821;;;;
Santiago;150108;0;56,5;20,5218;0,116444;4,33166;8,14948;25,7238;69,5;16,45;0,290391;;;;
Santiago;150109;0;77,5625;24,8696;0,158628;9,00183;10,7072;33,293;54,4167;19,975;0,127593;;;;
Santiago;150110;0;66,6875;22,4167;0,125124;3,04713;7,52504;27,2265;35,0833;18,9917;0,313298;;;;
Santiago;150111;0;68,5;25,6667;0,144577;4,07158;7,36843;29,7443;58,25;18,8333;0,265456;;;;
Santiago;150112;0;71,4375;26,375;0,134706;7,164;8,01373;26,1676;52,9167;18,3417;0,44919;;;;
Santiago;150113;0;72,9375;29,2083;0,14305;6,39246;8,69208;26,5344;56,4167;16,9083;0,502077;;;;
Santiago;150114;0;70,2916;26,6667;0,137876;9,18277;8,99782;28,1297;50,5;18,2167;0,532588;;;;
Santiago;150115;0;64,5833;20,7917;0,120431;6,54828;7,7358;25,7316;51,0833;18,325;0,591385;;;;
Santiago;150116;0;71,0625;25,1667;0,12369;5,71035;8,0022;26,4697;61,0833;18,1333;0,472859;;;;
Santiago;150117;0;67,375;26,25;0,135626;3,57339;7,39085;25,779;67,75;18,175;0,0997458;;;;
Santiago;150118;0;42,0208;21,625;0,10095;;3,33859;22,8847;80,5833;15,2583;1,51582;;;;
Santiago;150119;0;33,5208;16,5833;0,101055;1,17289;3,42235;22,3623;84,6666;14,6083;1,12177;;;;
Santiago;150120;0;41,4375;17,4583;0,10309;1,84869;3,85381;25,8755;84,0833;14,3833;1,13774;;;;
Santiago;150121;0;42,4583;16,625;0,106526;2,47225;3,47261;21,7328;76,5833;16,6417;0,812419;;;;
Santiago;150122;0;56,8125;18,8333;0,126257;6,57114;6,16189;21,8818;77,25;15,6583;0,626777;;;;
Santiago;150123;0;59,8541;19,25;0,13128;6,4838;8,11125;22,6768;69,25;17,9583;0,653433;;;;
Santiago;150124;0;55,7291;16,4583;0,134089;9,82501;8,91071;23,9139;53,5;18,125;0,217398;;;;
Santiago;150125;0;44,6666;13,8333;0,126256;;8,27469;19,0193;62,0833;18,75;0,290875;;;;
Santiago;150126;0;46,1875;11,75;0,119082;9,36855;5,35658;17,2536;63,9167;18,4166;0,757635;;;;
Santiago;150127;0;51,3958;13,5;0,126948;9,63155;6,49054;20,1967;60,4167;19,25;0,30357;;;;
Santiago;150128;0;58,9166;17,4167;0,115922;6,50502;7,64618;24,629;48,0833;18,9333;0,459061;;;;
Santiago;150129;0;70,5833;19,875;0,129111;8,80103;9,58102;25,1855;50,3333;17,9333;0,281975;;;;
Santiago;150130;0;67,0208;21,3333;0,114358;6,10765;8,72269;22,299;56,6667;18,075;0,772112;;;;
Santiago;150131;0;56,5416;20,0833;0,115325;6,4979;9,08971;27,4782;59,9167;18,2083;0,798635;;;;
Santiago;150201;0;58,2916;23,875;0,170316;4,85082;7,76807;26,9539;44,8333;19,175;0,226666;;;;
Santiago;150202;0;58,875;22,4167;0,136134;7,41934;6,69192;25,7983;56;19,5083;0,133321;;;;
Santiago;150203;0;64,0625;22,5417;0,114462;5,77413;6,48836;25,11;50,5;19,0833;0,630522;;;;
Santiago;150204;0;68,2708;21,9167;0,119257;8,49638;9,01093;25,4671;53;18,2417;0,0751362;;;;
Santiago;150205;0;69,8958;21,7083;0,121696;8,39925;7,74977;21,3325;57,25;18,7167;0,291258;;;;
Santiago;150206;0;64,1041;19,5833;0,141601;7,24888;8,1418;24,7298;64,25;17,8417;0,742194;;;;
Santiago;150207;0;54,0208;19,3333;0,176973;7,22335;8,59526;20,3084;61,5;18,25;0,259609;;;;
Santiago;150208;0;32,8182;11,1667;0,101126;;;16,9729;56,25;17,7;0,989264;;;;
Santiago;150209;0;56,7291;20;0,118793;5,72601;7,5769;17,2129;62,9167;17,2667;0,495028;;;;
Santiago;150210;0;57,1041;18,0417;0,136672;10,3983;8,73363;23,5591;56,0833;17,5583;0,602367;;;;
Santiago;150211;0;62,875;18,8333;0,168033;13,6727;10,5244;24,7466;47,75;19,625;0,341288;;;;
Santiago;150212;0;69,4375;22,125;0,186585;17,2424;18,7848;20,9709;49,0833;20,1417;0,0130879;;;;
Santiago;150213;0;73,9791;24,9583;0,220832;14,2028;14,5573;25,9976;50;20,8833;0,0879334;;;;
Santiago;150214;0;85,7291;31,5417;0,270766;12,7283;12,7859;27,134;42,9167;19,175;0,52995;;;;
Santiago;150215;0;61,3958;26,5833;0,109111;1,66236;5,87511;29,5669;70,0833;16,0833;0,842547;;;;
Santiago;150216;0;75,3541;33,0834;0,175389;9,82002;9,67917;27,0165;67,3333;16,225;0,760346;;;;
Santiago;150217;0;71,1666;26,3333;0,167592;10,1285;11,3654;23,9668;67,75;16,8083;0,567001;;;;
Santiago;150218;0;74,4791;26,4583;0,125125;7,82349;9,91341;21,4728;52,5833;16,325;0,529302;;;;
Santiago;150219;0;90,0208;36,8334;0,154291;8,94296;8,99673;27,4905;48,1667;15,4083;0,595069;;;;
Santiago;150220;0;94,2083;44,2501;0,226473;8,75581;16,6692;20,3034;63,5833;13,9167;0,451697;;;;
Santiago;150221;0;50,3541;22;0,115682;5,19297;5,98149;24,0117;67,0833;15,5417;0,967241;;;;
Santiago;150222;0;37,7083;18,0417;0,101055;;4,978;20,7619;66,9166;16,6083;0,743264;;;;
Santiago;150223;0;57,0208;22,4091;0,15275;10,5215;6,45153;21,1061;63,3333;17,575;0,611844;;;;
Santiago;150224;0;36,125;21,3333;0,100211;1,72315;3,7368;14,6129;82,0833;12,9167;2,08299;;;;
Santiago;150225;0;49,4375;27,9583;0,104961;1,64971;5,76558;25,5017;81,0833;13,7167;0,665638;;;;
Santiago;150226;0;50;21,4583;0,107844;3,54755;4,39426;19,9081;77,5;14,275;1,15144;;;;
Santiago;150227;0;46,2083;17,1667;0,104866;2,32167;4,19426;22,9427;78,3333;13,3417;1,01562;;;;
Santiago;150228;0;32,9791;12,7917;0,103359;2,04867;3,45997;17,8228;68,3333;15,3417;0,469251;;;;
Santiago;150301;0;31,8636;12,5417;0,100844;2,06501;3,16312;20,8475;74;14,7333;0,976831;;;;
Santiago;150302;0;49,55;14,2609;0,13883;8,2485;4,77379;18,0121;66,5833;16,6;0,972377;;;;
Santiago;150303;0;84,1041;20,6667;0,166047;12,0941;7,12233;15,7596;66,9166;14,7417;0,590506;;;;
Santiago;150304;0;88,0208;19,5417;0,153885;10,6063;7,50095;21,8569;67,9166;15,7917;0,144255;;;;
Santiago;150305;0;78,8958;20,1667;0,145805;10,6859;11,1266;22,8207;60;16,6583;0,534036;;;;
Santiago;150306;0;90,375;11,5217;0,224438;14,1677;11,8469;21,4886;60,1667;16,6833;0,27857;;;;
Santiago;150307;0;71,4583;0,916666;0,127826;4,48631;7,12553;19,0072;68,75;14,8417;0,630416;;;;
Santiago;150308;0;59,9791;1,20833;0,128685;5,48557;6,45052;20,3218;69,8333;16,0167;0,28544;;;;
Santiago;150309;0;110,042;7,52174;0,271663;20,1693;13,1468;17,0372;71,9166;17,825;0,0281273;;;;
Santiago;150310;0;158,042;29,375;0,425442;33,0273;20,7662;22,68;55,5833;18,1083;0,501928;;;;
Santiago;150311;0;142,188;32,8334;;23,485;18,6187;25,9009;55,5833;19,5583;0,178657;;;;
Santiago;150312;0;169,896;49,7917;0,393505;15,6031;16,6382;22,4868;63,0833;18;0,0867767;;;;
Santiago;150313;0;192,375;41,2501;0,379916;18,3294;20,2745;20,7169;61,6667;16,5333;0,0844136;;;;
Santiago;150314;0;171,729;29,8333;0,361504;24,6538;21,8832;17,035;40,5833;17,8417;0,457741;;;;
Santiago;150315;0;149,396;29,125;0,363891;32,1459;21,4647;23,634;43,1667;16,65;0,152706;;;;
Santiago;150316;0;170,25;35,0001;0,418423;43,5998;23,5064;21,3628;44;17,7417;0,036322;;;;
Santiago;150317;0;111,854;27,375;0,197577;11,9154;16,8235;23,4568;51,4167;16,15;0,724708;;;;
Santiago;150318;0;112,688;26,625;0,42045;28,1781;17,2311;24,9764;58,9167;17,6833;0,168542;;;;
Santiago;150319;0;102,812;23,875;0,212091;12,5606;14,8369;22,29;69,5833;16,8667;0,184788;;;;
Santiago;150320;0;120,625;23,9131;;28,1713;23,0108;12,6582;66,1666;17,9167;0,195351;;;;
Santiago;150321;0;107,5;;0,432923;42,4703;14,6431;17,5195;49,1667;20,2667;0,195876;;;;
Santiago;150322;0;46,6875;19,4167;0,112464;;6,23333;11,9757;80,8333;15,4833;0,795826;;;;
Santiago;150323;0;48,7916;20,2083;0,106403;2,72883;4,82644;5,27402;82;15,8333;0,0439922;;;;
Santiago;150324;0;34,0435;22,2917;0,141721;9,98227;10,7793;2,62366;79;16,125;1,04615;;;;
Santiago;150325;0;64,9091;33,0001;0,332087;26,781;15,1254;6,93237;85,3333;16,0833;0,514798;;;;
Santiago;150326;0;29,9792;10,875;0,151979;10,5453;11,1566;12,6607;70,5833;17,3667;3,95449;;;;
Santiago;150327;0;48,25;19,2083;0,320433;32,1846;12,4939;15,3086;74,9166;14,825;0,279106;;;;
Santiago;150328;0;63,0833;26,4167;0,448294;31,5722;11,9282;21,7479;61,8333;16,7333;0,40676;;;;
Santiago;150329;0;51,0625;22,7083;0,174464;5,13769;8,25249;23,4596;53;16,8167;0,0317593;;;;
Santiago;150330;0;57,25;21,4167;0,13128;7,65126;6,45342;16,5191;67,6666;15,65;0,12885;;;;
Santiago;150331;0;76,7826;25,3333;0,272659;23,0855;16,4871;15,4348;69,4166;13,45;0,201025;;;;
Santiago;150401;0;82,75;30,9583;0,387774;31,2803;18,773;21,9149;52,8333;15,6583;0,198734;;;;
Santiago;150402;0;84,1666;29,7083;0,341387;28,6856;18,2009;19,7135;47,1667;15,85;0,358242;;;;
Santiago;150403;0;41,5435;18,2083;0,128559;6,05601;8,60954;16,8208;59,9167;14,3167;0,235537;;;;
Santiago;150404;0;35,3958;16,8333;0,110061;5,90565;5,09422;15,5532;81,5833;13,7417;0,299821;;;;
Santiago;150405;0;43,7083;21,125;0,26198;11,0978;8,5578;21,8111;72,9166;15,2833;0,194795;;;;
Santiago;150406;0;62,7083;23,0833;0,272569;22,7085;11,6574;16,6471;67,25;15,2167;0,124595;;;;
Santiago;150407;0;44,875;23,375;0,139095;4,26186;10,3869;11,3489;85,9166;13,3417;0,810331;;;;
Santiago;150408;0;72,1041;35,9167;0,356071;27,7048;13,5761;14,0883;87,8333;12,0167;0,108784;;;;
Santiago;150409;0;79,0833;27,2917;0,333301;33,2953;17,3889;14,4099;75,9166;13,7167;0,290035;;;;
Santiago;150410;0;109,978;32,5001;0,797583;57,6451;26,584;11,7012;60,3333;13,9833;0,224658;;;;
Santiago;150411;0;112,062;37,4584;0,700671;70,2887;20,4103;20,4023;50,5833;14,6083;0,0701269;;;;
Santiago;150412;0;77,8333;36,2501;0,357093;10,6713;11,5197;23,9991;83;12,95;0,529222;;;;
Santiago;150413;0;73,3541;38,9584;0,222723;;12,8681;20,3996;81,6666;13,0333;0,319081;;;;
Santiago;150414;0;76,2916;36,8751;0,284102;22,6911;11,7934;16,1408;82,75;12,65;0,41993;;;;
Santiago;150415;0;75,9375;21,4167;0,151414;13,2757;7,58284;9,43123;76,25;12,775;0,313826;;;;
Santiago;150416;0;59,3333;23,8333;0,134938;3,37514;7,32494;14,756;67,1666;12,05;0,367537;;;;
Santiago;150417;0;114,833;35,1305;0,672707;59,1532;24,9347;8,25165;69,5833;9,77498;0,214714;;;;
Santiago;150418;0;97,9583;30,75;0,617464;58,0267;18,9794;19,808;61,5833;11,875;0,527548;;;;
Santiago;150419;0;61,6458;18,5833;0,13741;2,34276;9,47768;9,04517;62,75;10,5417;0,574759;;;;
Santiago;150420;0;91,2916;31,375;0,552888;40,298;20,017;3,54708;65,6666;11,2167;0,139737;;;;
Santiago;150421;0;100,812;37,1251;0,70693;64,5209;18,7723;11,1728;75,3333;10,2833;0,104411;;;;
Santiago;150422;0;127,792;41,9584;0,89104;;35,1784;13,3339;83,6666;10,5417;0,175855;;;;
