Estacion;FECHA (YYMMDD);HORA (HHMM);MP10;MP2_5;CO;NO;NO2;O3;Humedad;Temperatura;Viento_v
Santiago;41101;0;51,375;22,125;0,254166;;;217,917;504,166;167,916;0,672338
Santiago;41102;0;48,875;18,875;0,158333;;;9,75;566,666;18,65;0,379506
Santiago;41103;0;45;190,417;0,133333;;;15,25;83,25;14,475;0,905725
Santiago;41104;0;325,833;138,333;0,0999998;;;18,375;605,833;114,583;235,146
Santiago;41105;0;527,916;249,167;0,191666;;;188,333;540,833;11,175;0,734649
Santiago;41106;0;77,625;359,583;0,583332;;;248,333;511,666;132,917;0,196429
Santiago;41107;0;633,333;30;0,15;;;191,667;45,75;179,333;0,382604
Santiago;41108;0;38,625;177,917;0,0999998;;;155,833;751,664;145,667;157,117
Santiago;41109;0;465,833;209,583;0,129166;;;22,125;;130,417;142,802
Santiago;41110;0;53,625;238,333;0,154166;;;24,75;729,164;142,666;0,757627
Santiago;41111;0;82,5;337,083;0,329166;;;658,333;645,833;169,583;0,110458
Santiago;41112;0;287,917;178,333;0,241666;;;591,666;81;158,833;212,358
Santiago;41113;0;164,167;979,166;0,224999;;;820,833;98;13,675;0,690969
Santiago;41114;0;345,416;157,917;0,2125;;;215,417;82,5;119,583;0,965447
Santiago;41115;0;301,667;13,375;0,0999998;;;20,625;699,164;120,667;111,313
Santiago;41116;0;483,333;21,575;0,274999;;;247,826;73,75;13,6;0,376432
Santiago;41117;0;544,583;259,167;0,262097;;;317,391;644,164;16,8;0,502
Santiago;41118;0;590,416;;0,17;;;232,609;501,666;166,416;0,427291
Santiago;41119;0;540,833;274,167;0,204166;;;338,182;804,164;157,917;0,898641
Santiago;41120;0;541,666;23,75;0,133333;;;31,625;598,333;186,083;0,372961
Santiago;41121;0;423,157;;0,0999998;;;27,9;75,5;143,833;114,712
Santiago;41122;0;;;;;;;;;
Santiago;41123;0;29,125;12,375;0,0999998;;;204,167;92;127,167;20,142
Santiago;41124;0;402,916;13,25;0,0999998;;;16,625;774,164;141,416;123,892
Santiago;41125;0;40,5;13,25;0,0475929;;;21,375;836,664;126,583;168,029
Santiago;41126;0;420,416;162,083;0,108333;;;218,333;83;122,666;118,418
Santiago;41127;0;58,375;250,833;0,1875;;;323,333;801,664;150,916;0,538332
Santiago;41128;0;52,5;209,167;0,241666;;;307,917;72;180,417;0,297027
Santiago;41129;0;46,5;167,083;0,158333;;;270,417;558,333;20,1;0,794765
Santiago;41130;0;484,166;154,583;0,141666;;;216,667;528,333;19,85;107,493
Santiago;41201;0;402,916;121,667;0,133333;;;183,333;71;159,167;205,397
Santiago;41202;0;526,666;173,333;0,166666;;;16,375;65,75;170,667;102,996
Santiago;41203;0;31;10,625;0,0999998;;;208,333;653,333;174,083;0,75355
Santiago;41204;0;499,583;167,083;0,15;;;22,5;695,833;156,667;0,548307
Santiago;41205;0;434,583;164,583;0,0999998;;;284,167;55,5;194,166;142,431
Santiago;41206;0;456,666;154,167;0,129166;;;22,5;55,75;19,075;0,846745
Santiago;41207;0;591,666;230,833;0,262499;;;26,5;33,5;18,775;0,968036
Santiago;41208;0;465,833;18,25;0,129166;;;273,333;509,166;20,275;0,974148
Santiago;41209;0;601,666;22,125;0,166667;;;26,375;626,666;193,916;0,647319
Santiago;41210;0;593,333;24,75;0,1375;;;262,083;728,333;151,416;113,252
Santiago;41211;0;62,75;214,167;0,158333;;;232,917;62;201,583;13,386
Santiago;41212;0;510,833;207,917;0,145833;;;279,167;421,666;195,833;133,578
Santiago;41213;0;57,375;220,417;0,1375;;;264,167;500,833;204,583;0,984952
Santiago;41214;0;63,25;207,917;0,15;;;184,583;481,666;181,583;0,460044
Santiago;41215;0;38;15,125;0,108333;;;164,583;781,664;14,15;121,709
Santiago;41216;0;534,166;201,667;0,125;;;24,25;619,166;15,5;0,65372
Santiago;41217;0;532,916;189,583;0,120833;;;236,667;514,166;16,575;0,58812
Santiago;41218;0;;;;;;;648,333;16,15;0,488706
Santiago;41219;0;;;;;;;;;
Santiago;41220;0;570,416;259,583;0,183333;;;240,833;350,833;19,15;106,282
Santiago;41221;0;767,618;452,916;0,225;;;314,167;42;185,416;0,803517
Santiago;41222;0;660,833;267,083;0,220833;;;31,125;505,833;195,083;0,502415
Santiago;41223;0;50,4;15;0,125;;;17,75;454,166;197,666;102,378
Santiago;41224;0;;;;;;;;;
Santiago;41225;0;;;;;;;;;
Santiago;41226;0;;;;;;;;;
Santiago;41227;0;39,625;25,125;0,120833;;;215,833;784,164;16,15;11,423
Santiago;41228;0;449,583;26,625;0,204166;;;199,583;729,164;184,916;0,800896
Santiago;41229;0;462,916;300,417;0,2;;;288,333;77;162,083;14,158
Santiago;41230;0;395,833;19,875;0,320833;;;215,833;49,75;19,425;0,567033
Santiago;41231;0;34,25;250,526;0,175;;;24,45;40,25;19,275;0,317071
Santiago;50101;0;;;;;;;;;
Santiago;50102;0;;;;;;;;;
Santiago;50103;0;362,083;20,25;0,0999998;;;281,667;500,833;23;0,640142
Santiago;50104;0;383,333;242,917;0,154166;;;212,917;501,666;19,45;116,268
Santiago;50105;0;325,833;190,417;0,15;;;232,917;761,664;172,416;128,589
Santiago;50106;0;397,083;254,167;0,129166;;;25;55,5;206,083;0,77669
Santiago;50107;0;719,583;545,416;0,408332;;;329,166;345,833;198,333;108,934
Santiago;50108;0;514,166;35,625;0,345833;;;30,25;403,333;189,833;0,0280213
Santiago;50109;0;412,083;254,167;0,179166;;;29,875;458,333;21,4;102,871
Santiago;50110;0;340,416;211,364;0,120833;;;264,583;473,333;21,175;0,695808
Santiago;50111;0;436,666;302,083;0,1875;;;300,833;45,25;19,775;0,46793
Santiago;50112;0;369,583;24,875;0,141666;;;276,667;468,333;215,833;0,874784
Santiago;50113;0;387,916;24,5;0,166666;;;30,375;484,166;225,083;102,082
Santiago;50114;0;297,917;184,583;0,1125;;;193,333;380,833;199,166;11,657
Santiago;50115;0;31,75;22,375;0,175;;;30,125;61;155,833;123,871
Santiago;50116;0;426,666;337,083;0,275;;;34,75;401,666;215,916;0,25855
Santiago;50117;0;420,416;30,75;0,129166;;;29,5;68,5;179,583;103,443
Santiago;50118;0;390,833;257,083;0,204166;;;27,125;63,75;198,916;0,605
Santiago;50119;0;40,875;259,167;0,191666;;;277,917;616,666;196,917;0,639956
Santiago;50120;0;418,333;28;0,1625;;;24,5;493,333;19,225;0,78579
Santiago;50121;0;337,916;216,667;0,0999998;;;23,75;790,833;150,083;150,989
Santiago;50122;0;32,75;199,583;0,145833;;;28,375;78,25;155,083;135,011
Santiago;50123;0;327,083;209,583;0,262499;;;27,625;464,166;210,583;0,630624
Santiago;50124;0;38,75;25,875;0,170833;;;255,417;400,833;202,917;0,808964
Santiago;50125;0;43,375;262,917;0,133333;;;26,375;474,166;214,333;0,946216
Santiago;50126;0;37,75;249,167;0,1125;;;269,583;475,833;18,075;0,970204
Santiago;50127;0;36,25;235,417;0,108333;;;232,083;850,833;134,333;156,232
Santiago;50128;0;344,166;20,75;0,170833;;;247,083;590,833;17,65;0,75163
Santiago;50129;0;233,333;109,167;0,104166;;;13;48;188,666;140,715
Santiago;50130;0;14,875;100,833;0,0999998;;;164,583;59,25;125,167;187,601
Santiago;50131;0;30,625;21,375;0,1875;;;190,417;56,75;133,667;0,600144
Santiago;50201;0;44,5;332,916;0,404166;;;314,583;49,75;180,833;0,672164
Santiago;50202;0;722,083;62,625;0,608333;;;331,666;386,666;19,05;0,364093
Santiago;50203;0;55;444,166;0,1875;;;273,333;64,75;171,166;0,97827
Santiago;50204;0;527,916;41,75;0,220833;;;320,833;689,164;16,575;0,95707
Santiago;50205;0;432,916;34,375;0,116666;;;308,333;67,75;178,666;136,304
Santiago;50206;0;357,083;286,667;0,104166;;;308,333;838,333;147,989;0,991755
Santiago;50207;0;320,416;209,545;0,158333;;;234,167;73,5;163,083;111,769
Santiago;50208;0;39,75;26,75;0,204166;;;340,416;686,664;177,583;123,055
Santiago;50209;0;520,833;370,833;0,433332;;;307,917;559,166;20,75;0,339407
Santiago;50210;0;504,166;31,75;0,229167;;;303,333;79,25;177,166;108,623
Santiago;50211;0;318,333;23,75;0,108333;;;199,583;871,664;16,95;118,347
Santiago;50212;0;25,25;17;0,0999998;;;24,625;921,664;161,667;12,058
Santiago;50213;0;226,667;13,25;0,0999998;;;234,583;78,75;160,333;0,877229
Santiago;50214;0;277,917;16;;;;22,125;669,164;169,083;102,438
Santiago;50215;0;438,333;27,5;0,195833;;;24,625;629,166;175,916;0,564834
Santiago;50216;0;48,75;311,667;0,225;;;259,167;70;185,333;0,926368
Santiago;50217;0;383,333;249,167;0,0999998;;;212,917;864,164;167,583;148,303
Santiago;50218;0;506,666;318,333;0,299999;;;267,917;879,164;16,925;0,557611
Santiago;50219;0;529,583;35,25;0,204166;;;235,417;846,664;177,083;114,007
Santiago;50220;0;442,083;249,167;0,158333;;;28,125;768,333;19,625;0,515491
Santiago;50221;0;46,125;240,833;0,15;;;24;728,333;191,083;125,432
Santiago;50222;0;451,666;23,625;0,2;;;223,333;616,666;197,166;0,688457
Santiago;50223;0;469,583;252,083;0,191666;;;22,625;548,333;20,875;0,652533
Santiago;50224;0;54,625;305,417;0,270833;;;227,083;560,833;21,15;0,281013
Santiago;50225;0;635,833;411,666;0,633332;;;290,833;583,333;219,833;0,915421
Santiago;50226;0;670,416;40,5;0,933332;;;297,083;509,166;230,667;0,358057
Santiago;50227;0;392,083;25,25;0,0999998;;;27,125;898,333;16,925;15,572
Santiago;50228;0;342,916;225,417;0,108333;;;184,583;880,833;164,166;157,343
Santiago;50301;0;36,875;20,875;0,125;;;197,083;84,25;175,833;139,479
Santiago;50302;0;492,916;257,917;0,208333;;;26;834,164;161,083;11,356
Santiago;50303;0;59,875;312,083;0,541665;;;258,333;589,166;19,825;0,125042
Santiago;50304;0;455,416;233,333;0,329166;;;175,417;705,833;196,833;0,859859
Santiago;50305;0;424,583;199,583;0,204166;;;21,875;700,833;211,833;107,276
Santiago;50306;0;477,083;26,625;0,15;;;163,333;330,833;20,675;112,213
Santiago;50307;0;308,333;244,762;0,120833;;;104,167;710,833;149,917;148,193
Santiago;50308;0;385,416;218,333;0,154166;;;15,25;814,164;124,167;153,029
Santiago;50309;0;60,75;31,75;0,408333;;;21,75;60,5;16,9;0,250349
Santiago;50310;0;68,875;30,25;0,658332;;;257,917;53;202,083;0,184777
Santiago;50311;0;541,666;283,333;0,362499;;;7,875;480,833;19,75;0,99964
Santiago;50312;0;61;;;;;;97,5;156,167;0,789184
Santiago;50313;0;522,083;27,75;0,999999;;;312,083;890,833;158,916;0,372762
Santiago;50314;0;52,5;254,583;0,708333;;;20,25;743,333;18,275;0,537251
Santiago;50315;0;430,833;189,583;0,125;;;147,083;821,664;14,525;142,953
Santiago;50316;0;482,083;228,333;0,129166;;;20,25;783,333;149,583;0,408644
Santiago;50317;0;52,375;201,667;0,170833;;;163,333;77;167,083;102,629
Santiago;50318;0;659,166;25;0,270833;;;187,917;553,333;163,416;0,542006
Santiago;50319;0;770,833;36,125;0,783333;;;302,917;419,166;178,666;0,818062
Santiago;50320;0;610,416;32,75;0,2;;;237,917;42;18,175;0,739618
Santiago;50321;0;535,714;238,095;0,336363;;;171,304;676,664;18,825;131,026
Santiago;50322;0;663,333;302,917;0,2125;;;220,417;635,833;166,416;0,370568
Santiago;50323;0;747,826;37;0,545832;;;28,5;578,333;181,833;0,425867
Santiago;50324;0;934,166;465,416;0,916666;;;243,333;470,833;200,583;0,677011
Santiago;50325;0;61,375;381,666;0,483333;;;315,833;555,833;189,417;0,237473
Santiago;50326;0;332,083;162,083;0,0999998;;;159,583;609,166;17,625;0,655946
Santiago;50327;0;411,666;24;0,154166;;;22;878,333;111,667;109,679
Santiago;50328;0;622,916;32,625;0,3375;;;179,583;69;152,417;0,43114
Santiago;50329;0;893,333;47,5;0,474999;;;162,083;55,25;158,083;0,717443
Santiago;50330;0;912,083;48,375;0,287499;;;7,875;593,333;15,825;0,184715
Santiago;50331;0;907,083;449,125;0,470833;;;7,75;743,333;136,667;0,81318
Santiago;50401;0;825,833;501,578;0,687499;;;591,666;70,25;153,583;0,909387
Santiago;50402;0;94,5;36,625;0,537499;;;202,083;709,164;126,083;0,518674
Santiago;50403;0;684,166;334,583;10,125;;;24,5;678,333;139,917;0,171413
Santiago;50404;0;733,333;32,625;0,849999;;;175,417;65,25;14,1;0,172676
Santiago;50405;0;796,666;35,375;0,429166;;;14,625;630,833;143,333;0,598844
Santiago;50406;0;56,375;239,583;0,208333;;;155,217;649,164;143,833;0,822134
Santiago;50407;0;78,125;310,833;0,549999;;;152,083;538,333;120,833;0,928762
Santiago;50408;0;90,875;399,583;113,333;;;19,875;68,25;121,667;0,36481
Santiago;50409;0;825,833;35,5;0,741666;;;241,667;631,666;132,083;0,131404
Santiago;50410;0;704,166;313,333;0,558332;;;24,5;65,25;131,833;0,371661
Santiago;50411;0;602,083;26,375;0,437499;;;124,583;68,5;131,667;0,868777
Santiago;50412;0;872,083;354,583;0,558428;;;858,333;781,664;12,6;0,926991
Santiago;50413;0;74,375;;;;;132,083;844,164;113,833;0,0222447
Santiago;50414;0;94,25;;;;;19,375;805,833;11;0,814571
Santiago;50415;0;133,958;;226,666;;;185,417;81,75;11,875;0,350464
Santiago;50416;0;126,167;;156,667;;;244,583;488,333;15,025;0,891315
Santiago;50417;0;114,667;;167,916;;;30;788,333;137,917;0,13245
Santiago;50418;0;111,167;455,263;1,65;;;15;745,833;143,833;0,142387
Santiago;50419;0;145,208;;173,333;;;162,917;61;135,833;0,608562
Santiago;50420;0;121,833;;133,333;;;185,833;38,75;166,166;108,221
Santiago;50421;0;135,5;548,333;168,333;;;20,625;60,25;134,917;0,286379
Santiago;50422;0;134,417;622,916;158,333;;;190,417;565,833;13,9;0,352683
Santiago;50423;0;161,208;685,416;175,833;;;816,666;55,5;13,925;0,412805
Santiago;50424;0;83,875;39,125;134,583;;;19,125;77,5;15,625;0,681314
Santiago;50425;0;590,416;286,667;0,879166;;;120,833;69;146,667;0,147351
Santiago;50426;0;82,875;478,333;0,895832;;;10,25;970,833;128,833;0,247734
Santiago;50427;0;810,833;417,083;0,470832;;;3,125;938,333;11,625;0,660419
Santiago;50428;0;66,75;318,333;0,741666;;;8,875;879,164;12,35;0,867186
Santiago;50429;0;112,958;553,333;24,625;;;119,583;833,333;127,666;0,0693493
Santiago;50430;0;912,916;437,916;1,925;;;220,417;703,333;143,167;0,832006
Santiago;50501;0;619,583;337,083;0,658332;;;262,917;690,833;134,333;0,885252
Santiago;50502;0;622,272;370,416;0,524999;;;10;;905,832;0,885149
Santiago;50503;0;520,833;238,333;0,287499;;;666,666;90,25;993,332;0,924436
Santiago;50504;0;220,833;891,666;0,141666;;;670,833;693,333;137,666;0,549644
Santiago;50505;0;425,833;19,125;0,266666;;;429,166;;856,665;0,764363
Santiago;50506;0;765,416;392,916;126,667;;;916,666;826,664;720,833;0,188347
Santiago;50507;0;86,125;418,333;155,416;;;3,25;844,164;890,833;0,0673591
Santiago;50508;0;36,375;202,083;0,579165;;;134,583;751,664;12,6;173,602
Santiago;50509;0;787,083;36,75;141,666;;;133,333;68,25;13,8;0,292738
Santiago;50510;0;372,916;211,667;0,708333;;;470,833;868,333;12,775;0,594977
Santiago;50511;0;108,167;552,083;170,833;;;158,333;938,333;739,165;121,835
Santiago;50512;0;103,25;512,083;18,875;;;695,833;863,333;977,498;148,836
Santiago;50513;0;292,083;16,625;0,266666;;;2,25;883,333;119,167;0,77593
Santiago;50514;0;270,417;192,083;0,183333;;;504,166;981,664;899,997;128,864
Santiago;50515;0;372,083;254,583;0,549999;;;109,167;95,5;724,998;0,49709
Santiago;50516;0;566,666;32,125;120,833;;;866,666;940,833;666,666;0,248706
Santiago;50517;0;64;340,416;1,225;;;1,5;691,664;701,665;0,197766
Santiago;50518;0;186,667;15,375;0,595832;;;479,166;95;755,833;0,44502
Santiago;50519;0;476,666;299,583;1,2;;;658,333;97,75;338,333;0,372517
Santiago;50520;0;46,875;254,167;0,504166;;;9;840,833;672,498;109,067
Santiago;50521;0;106,125;62,875;227,916;;;9,375;89,75;409,166;0,514441
Santiago;50522;0;99,125;597,916;229,166;;;1,375;769,164;6,925;0,934144
Santiago;50523;0;265,833;9,5;0,2375;;;8,25;753,333;844,997;0,950618
Santiago;50524;0;548,333;300,833;11,375;;;479,166;950,833;826,665;0,510345
Santiago;50525;0;852,272;403,333;148,333;;;104,167;891,664;930,832;0,724999
Santiago;50526;0;127,667;705,833;177,083;;;108,333;918,999;103,833;0,30398
Santiago;50527;0;148,375;817,618;287,083;;;120,833;948,333;109,833;0,237129
Santiago;50528;0;149,792;811,666;431,666;;;104,167;893,333;106,083;0,598206
Santiago;50529;0;75,625;468,333;212,916;;;645,833;841,664;123,333;0,454042
Santiago;50530;0;119,625;682,083;290,416;;;479,166;959,247;932,497;0,546165
Santiago;50531;0;113,875;599,583;2,15;;;5,25;780,833;110,667;0,776332
Santiago;50601;0;114,667;65,125;202,916;;;583,333;91,25;103,583;0,58145
Santiago;50602;0;584,583;350,833;0,895832;;;270,833;92;11,35;0,121409
Santiago;50603;0;379,166;17,875;0,245833;;;358,333;;11,2;0,523211
Santiago;50604;0;999,583;62,25;162,083;;;295,833;;831,665;0,197288
Santiago;50605;0;120,875;70,875;265,833;;;258,333;90,75;687,498;0,691684
Santiago;50606;0;100,417;605,833;197,083;;;7,625;773,333;984,166;0,43261
Santiago;50607;0;137,667;73;184,167;;;1,125;77,75;100,083;11,717
Santiago;50608;0;134,625;769,583;20,875;;;358,333;77,25;11,325;0,138381
Santiago;50609;0;146,833;760,416;250,869;;;1,25;855,833;11,825;0,179238
Santiago;50610;0;38,5;23,625;0,799999;;;129,167;830,833;131,416;165,974
Santiago;50611;0;256,667;154,167;0,241666;;;354,166;;934,163;0,89759
Santiago;50612;0;48,875;27,75;0,529166;;;3,125;886,664;102,833;0,582923
Santiago;50613;0;592,916;295,417;1,3;;;283,333;741,664;120,583;1,971
Santiago;50614;0;36,625;234,167;135,416;;;104,167;733,333;124,333;109,177
Santiago;50615;0;369,583;234,583;105,416;;;158,333;931,664;102,833;215,845
Santiago;50616;0;447,083;233,333;0,966665;;;283,333;969,164;11,275;102,734
Santiago;50617;0;85,375;504,166;160,416;;;104,167;988,888;12,1;0,432065
Santiago;50618;0;277,083;19,75;10,125;;;129,167;964,164;130,166;139,189
Santiago;50619;0;57,25;39,5;200,833;;;3,25;;132,333;0,496859
Santiago;50620;0;106,875;519,583;3,05;;;1,125;99;121,667;0,0219217
Santiago;50621;0;528,889;;106,111;;;105,556;940,833;129,833;0,687132
Santiago;50622;0;;;;;;;;;
Santiago;50623;0;134,542;56,375;224,166;;;3,125;949,164;116,167;0,782107
Santiago;50624;0;119,833;552,083;21,875;;;395,833;93,75;126,167;0,398195
Santiago;50625;0;116,708;59,25;22,875;;;820,833;85,5;122,583;112,606
Santiago;50626;0;862,083;419,583;16,625;;;170,833;92,5;10,9;0,810099
Santiago;50627;0;13,75;804,544;0,395833;;;304,166;743,333;13,15;0,589478
Santiago;50628;0;42,625;226,667;0,954165;;;445,833;925,833;11,475;233,997
Santiago;50629;0;872,083;411,666;2,2;;;3,375;91,75;130,917;0,763333
Santiago;50630;0;74,875;321,666;157,083;;;291,666;933,333;106,083;0,720459
Santiago;50701;0;778,333;357,083;170,416;;;3,375;945,833;10,825;0,0535076
Santiago;50702;0;225,417;144,167;0,683332;;;208,333;855,833;111,167;0,422616
Santiago;50703;0;307,917;18,375;0,654165;;;516,666;958,333;10,85;0,557652
Santiago;50704;0;705,833;349,583;129,583;;;466,666;904,247;101,333;0,673309
Santiago;50705;0;173;792,916;357,083;;;1,5;94,5;674,998;0,667994
Santiago;50706;0;111,292;48,75;218,333;;;345,833;875,833;794,166;0,374271
Santiago;50707;0;87,875;493,333;130,416;;;145,833;976,664;824,997;0,747079
Santiago;50708;0;132,875;785,238;2,625;;;345,833;915,833;894,165;0,904256
Santiago;50709;0;110,792;737,083;24,375;;;5;909,164;907,497;104,555
Santiago;50710;0;100,917;;297,083;;;945,833;884,164;964,165;0,881074
Santiago;50711;0;968,333;;209,166;;;708,333;874,164;973,331;0,587298
Santiago;50712;0;572,083;;0,674998;;;5,375;96,25;106,583;105,036
Santiago;50713;0;650,416;;1,025;;;5,5;874,164;976,665;126,878
Santiago;50714;0;120,833;;0,387499;;;8,25;963,333;871,666;156,068
Santiago;50715;0;447,083;;0,666666;;;633,333;873,333;668,333;12,959
Santiago;50716;0;919,166;;217,083;;;4,5;921,664;428,333;0,460614
Santiago;50717;0;89,875;;231,666;;;858,333;915,833;478,333;0,324473
Santiago;50718;0;103,375;;2,025;;;545,833;863,333;499,165;0,690886
Santiago;50719;0;103,083;;;;;4,625;849,164;681,666;0,711489
Santiago;50720;0;519,166;35,875;0,558332;;;2,875;;628,333;0,912127
Santiago;50721;0;87,375;553,333;14,625;;;5;921,664;7,425;110,012
Santiago;50722;0;119,708;680,416;260,833;;;720,833;92,75;499,998;0,589318
Santiago;50723;0;137;755,416;260,833;;;7,375;840,833;6,175;0,552773
Santiago;50724;0;103,913;554,166;285,416;;;127,083;85,75;686,665;0,765903
Santiago;50725;0;129,318;63,75;2,95;;;5;685,833;734,166;0,395123
Santiago;50726;0;122,5;60,125;20,375;;;516,666;638,333;904,999;0,595224
